url,title,price,old_price,description,image_url,Состав,Артикул,Цвет,Код,Степень облегания,Уникальные свойства,Температурный режим,Силуэт,гендер,Параметры
https://kanzler-style.ru/product/dzhemper-r270225/,Джемпер из шерсти и кашемира,14 990,19 990,"Кардиган KANZLER на молнии оттенка Navy из шерсти и кашемира — универсальная вещь для стильного повседневного гардероба. Модель легко комбинируется с рубашками, футболками или водолазками, добавляя в образ комфорт и сдержанную роскошь. Гладкая основная часть и рукава в крупный рубчик создают игру фактур. Высокий воротник на молнии защищает от ветра и придаёт образу спортивный характер. Полуприлегающий силуэт подчёркивает фигуру, не стесняя движений. Благородная, приятная к телу ткань из шерсти с кашемиром — гармоничное сочетание натуральных волокон, которое обеспечивает бережное сохранение естественного тепла.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/10a/1063_1598_2/72bscn0plealrz0ygdahtyjajv61jli0.jpg,"90% шерсть,
10% кашемир",5A-618WT-0207-15,,270225.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/sorochka-r270346/,Сорочка пижамная,6 990,,"Дом — это пространство комфорта, восстановления сил и перезагрузки ума, где особенно важна удобная и эстетичная одежда. Серая пижамная сорочка KANZLER полностью отвечает этим требованиям. Она станет отличным выбором для расслабленных выходных или уютного вечера, проведенного за просмотром нового сериала. Модель в стиле lounge wear отличается лаконичным дизайном и хорошо держит форму. Свободный прямой крой настраивает на отдых. Нагрудный карман украшен аккуратной фирменной вышивкой, придающей сорочке индивидуальность. Вещь сшита из практичной смесовой ткани с высоким содержанием прочного полиэстера (92%) с добавлением эластичного спандекса (8%). Материал устойчив к сминанию и не требует особого ухода.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/bd3/1063_1598_2/46awz5hzkms78z0osg2rxwhohcn40jue.JPG,"91% полиэстер,
9% спандекс",5A-H72WT-0613-04,Серый,270346.0,,,,,,
https://kanzler-style.ru/product/futbolka-r270213/,Футболка из хлопка,4 990,5 990,"Футболка KANZLER свободного кроя с классическим круглым вырезом из хлопка (100%) — удобная универсальная модель для любого сезона, которую легко представить и в повседневных образах, и в элегантном ансамбле в стиле smart casual. Идеальный баланс лаконичности, качества и изысканности. Тёплый охристый оттенок добавляет образу глубины. В качестве акцента выступает нагрудный карман из коричневой фактурной ткани, который придаёт модели современный городской вид. Футболка выполнена из мягкого натурального хлопкового трикотажа безупречного качества, который отличается мягкостью и воздухопроницаемой структурой.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/55f/1063_1598_2/vroaq09590aw5bgiooxabob30sgdhr71.JPG,"Хлопок,
искусственная кожа",5A-738RL-2341-27,Коричневый,270213.0,Свободная,,,Comfort fit,,
https://kanzler-style.ru/product/dzhemper-s-vorotom-polo-r270048/,Джемпер поло из хлопка и кашемира,9 990,,"Джемпер поло KANZLER в красивом винном оттенке призван приковывать взгляды, куда бы вы ни отправились – в офис, на встречу, прогулку или свидание. Материал – микс натуральных волокон: мягкий гипоаллергенный хлопок (95%) обеспечивает идеальный воздухообмен, а добавка кашемира (5%) дарит тактильный комфорт и тепло, не перегревая тело. Канонический фасон поло – классика вне времени и инвестиция в грамотный и долговечный гардероб. Бордовый оттенок, насыщенный и благородный, задает образу настроение, а рельеф в рубчик придает глубину и динамику.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/1a6/1063_1598_2/4eer3md750cfnokg6dw0j3vyi9kijnys.jpg,"95% хлопок,
5% кашемир",5A-678WT-0414-63,,270048.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/bryuki-sportivnye-r270252/,Брюки спортивные из хлопка,7 992,9 990,"Практичность, комфорт и минимализм — главные принципы гардероба для активного образа жизни. Бежевые джоггеры KANZLER на кулиске с контрастными деталями им полностью соответствуют. Они созданы для движения и вписываются как в повседневный образ, так и в athleisure-стиль. Основные карманы вместительные. А небольшой «карман в кармане» на молнии с чёрной прорезиненной окантовкой предназначен для ключей, карты или наушников. Модель сшита из комфортного материала на основе дышащего хлопка (66%). Добавление полиэстера служит прочности, а спандекса — эластичности. Плотный мягкий трикотаж хорошо тянется, не теряет форму и выдерживает городской темп.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/068/1063_1598_2/vp3ph6ukbvoplnt2rpe86tf1mpc6lk96.JPG,"66% хлопок,
29% полиэстер,
5% спандекс",5A-368WT-0609-21,Бежевый,270252.0,Полуприлегающая,,,,,
https://kanzler-style.ru/product/sviter-r270244/,Свитер из шерсти и кашемира,13 990,,"Роскошный свитер KANZLER глубокого чернильного оттенка — идеальный выбор для холодного сезона. Модель с высоким горлом из тёплого трикотажа из шерсти и кашемира защищает от ветра и сквозняков и обеспечивает телу тепло и комфорт. Крупный выразительный рисунок «ёлочка» создаёт эффект глубины и делает образ стильным, гармоничным и современным. Дуэт шерсти и кашемира обеспечивает телу оптимальный микроклимат: упругие волокна шерсти сохраняют комфортную температуру, регулируют влажность, а кашемир придаёт мягкость, нежность и лёгкость. Такой свитер выглядит изысканно, оставаясь при этом практичным выбором на каждый день.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/01e/1063_1598_2/fkom5yxennlygx4t33ns1f3t5lm5onk8.JPG,"95% шерсть,
5% кашемир",5A-628WT-0411-15,,270244.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/dzhemper-r270246/,Джемпер из хлопка и кашемира,10 990,,"Джемпер KANZLER из хлопка и кашемира с V-образным вырезом – уютная модель в стиле преппи, симбиоз делового стиля и smart-casual. Мягкий и невесомый материал из натурального хлопка с добавлением кашемира обеспечивает оптимальный воздухообмен и терморегуляцию, устойчив к износу и сохраняет форму и цвет после многократных стирок. Оранжево-коричневый оттенок оживит образ и будет гармонично сочетаться с теплой гаммой. Крой подчеркивает мужественный силуэт, не ограничивая свободу движения. Модель подходит для создания многослойных образов с рубашкой или футболкой.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/5ca/1063_1598_2/amm5rx664cenr6y524jyxn3jlluand96.JPG,"95% хлопок,
5% кашемир",5A-618WT-0430-27,Оранжевый,270246.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/sviter-r270257/,Свитер из хлопка,8 990,,"Свитер KANZLER – воплощение философии less is more, где каждая деталь доведена до совершенства. Молочный цвет не просто универсален – он создает ауру благородной чистоты, освежая образ и сочетаясь с одеждой любых оттенков. Молния на воротнике позволяет одним движением трансформировать образ и регулировать комфортную температуру в переменчивую погоду межсезонья. Мягкий 100-процентный хлопок премиального качества бережен даже к чувствительной коже и сохраняет форму после многократных стирок. Стилисты рекомендуют дополнить образ серыми брюками-чинос и черной футболкой.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/706/1063_1598_2/vhuv06yu8bju2qz0e38anigli10jj15l.jpg,100% хлопок,5A-628WT-0501-26,,270257.0,Полуприлегающая,,,,,
https://kanzler-style.ru/product/dzhemper-s-vorotom-polo-r270242/,Джемпер поло из хлопка Пима,10 990,,"Джемпер поло KANZLER – неизменная классика мужского гардероба. Для создания модели выбрали 100-процентный премиальный хлопок, мягкий гипоаллергенный материал, который обеспечивает идеальный воздухообмен и подходит даже чувствительной коже. Деликатный фактурный узор в ромб добавляет образу выразительность и подчеркивает глубину оттенка dark navy. Поло – стилеобразующий элемент, который легко сочетается как с брюками в стиле casual, так и с более формальными моделями.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/b7e/1063_1598_2/r7gnjid8u07b3epg9zrc3xcbrlfgep0f.JPG,100% хлопок Пима,5A-671WT-0427-15,Синий,270242.0,Полуприлегающая,Хлопок Пима,,,,
https://kanzler-style.ru/product/futbolka-r270209/,Футболка из хлопка,4 990,5 990,"Бежевая футболка KANZLER – символ веры в себя и призыв двигаться к своим целям несмотря ни на что, – об этом говорит тисненый слоган «Against all the odds» на груди. Ключевая особенность модели – натуральный материал с шелковистой фактурой. 100-процентный хлопок, мягкий и гипоаллергенный, обеспечивает идеальную воздухопроницаемость и отводит влагу, а сатиновая фактура дарит тактильный комфорт на протяжении всего дня. Крой Slim fit точно следует линиям тела, подчеркивая мужественность фигуры и сохраняя свободу движения.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/108/1063_1598_2/7efjuk5fdg771sm8ni179kyybdehwwos.jpg,100% хлопок,5A-788SL-2337-21,Бежевый,270209.0,Полуприлегающая,,,Slim fit,,
https://kanzler-style.ru/product/futbolka-r270207/,Футболка из хлопка,5 990,6 990,"Футболка KANZLER – для тех, кто видит одежду как способ выразить внутреннюю силу. Серебристо-серый оттенок служит идеальным фоном для детализированного принта на спине, изображающего грифона – символ могущества и благородства. 100-процентный хлопок, мягкий и гипоаллергенный, обеспечивает идеальную воздухопроницаемость и отводит влагу, а сатиновая фактура дарит тактильный комфорт на протяжении всего дня. Крой Slim fit точно следует линиям тела, подчеркивая мужественность фигуры и сохраняя свободу движения.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/21c/1063_1598_2/83mwv1vyekvvga86mww8dyrcjr1gu4be.jpg,100% хлопок,5A-788SL-2335-04,Серый,270207.0,Полуприлегающая,,,Slim fit,,
https://kanzler-style.ru/product/bryuki-r270089/,"Брюки из шерсти, устойчивой к сминанию и загрязнениям",17 990,,"Брюки KANZLER спокойного синего цвета из тончайшей шерсти Super 120S — выбор ценителей классики и премиальных материалов. Инновационная ткань Traveller устойчива к сминанию и загрязнениям, благодаря чему вещь остаётся безупречной в течение долгого дня. Чёткие стрелки и лёгкие защипы создают элегантный силуэт. Строгий универсальный крой органично сочетается как с классическим пиджаком, так и с трикотажным верхом — джемпером поло, водолазкой. Дорогая костюмная шерсть восхищает своей лёгкостью и совершенством. Упругие волокна шерсти поддерживают оптимальную температуру тела и сохраняют форму брюк. Добавление эластана (2%) помогает материалу адаптироваться под индивидуальные особенности фигуры. Прочная гладкая подкладка из полиэстера облегчает надевание.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/481/1063_1598_2/y4ob0bn0464ufzrmc7y7xbwlry8o37io.JPG,"98% шерсть,
2% эластан Супер 120 S,
подкладка: 100% полиэстер,
подкладка карманов: 65% полиэстер,
35% хлопок",5A-231VL-0716-15,Синий,270089.0,Свободная,"Немнущаяся ткань Traveller,
устойчивость к загрязнениям",,Comfort fit,,
https://kanzler-style.ru/product/futbolka-r270212/,Футболка из хлопка,5 990,6 990,"Бежевая футболка KANZLER создана для тех, кого манит дух приключений и красота северной природы. Для ее создания выбрали 100-процентный хлопок премиального качества, мягкий и прочный. Гладкая фактура материала обеспечивает комфорт в течение дня, не раздражая кожу. Бежевый оттенок, напоминающий песок арктических дюн, служит идеальным фоном для аппликаций, изображающих северные пейзажи и диких животных. Сочетайте модель с брюками карго, денимом или чиносами.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/c21/1063_1598_2/tk9qsxss51p21swrjfr32q4gomee9lnc.jpg,100% хлопок,5A-788RL-2340-21,Бежевый,270212.0,Свободная,,,Comfort fit,,
https://kanzler-style.ru/product/futbolka-d-r-s-vorotom-polo-r270020/,Лонгслив поло из хлопка,6 990,,"Хлопковое поло KANZLER с длинным рукавом — символ повседневной элегантности. Насыщенный голубой цвет придаёт образу свежесть, а сдержанный классический дизайн превращает поло в базовый элемент гардероба современного мужчины, который ценит уверенный стиль без излишней демонстративности. Модель гармонично сочетается с неформальными брюками для офиса или с джинсами для расслабленного уикенда. Трикотажные резинки на рукавах и по низу формируют собранный силуэт и сохраняют идеальную посадку. Небольшой логотип на груди, вышитый в тон, служит аккуратным акцентом. Гладкий трикотаж свободно облегает тело. Он изготовлен из чистого гипоаллергенного дышащего хлопка, который обеспечивает комфорт телу в любую погоду.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/8b6/1063_1598_2/hboadefw13zdnrm1j99f72xiuos3rq50.JPG,100% хлопок,5A-741WT-0601-12,,270020.0,Полуприлегающая,,,,,
https://kanzler-style.ru/product/pukhovik-r269990/,Пуховик с водоотталкивающей обработкой,54 990,,"Универсальный коричневый стеганый пуховик KANZLER с трикотажной манишкой и теплым капюшоном — теплая трансформируемая модель для поисков новых впечатлений и неожиданных приключений в городе и на природе. Прямой крой с минималистичными деталями не утяжеляет силуэт, делая его современным и городским. Планка, прикрывающая молнию, высокий воротник и капюшон с застежкой защищают от проникновения внутрь холодного воздуха. Во вместительных боковых карманах на молнии можно согреть руки. Внешний слой выполнен из эстетичного матового полиэстера, тактильно схожего с шерстяной тканью. Водоотталкивающая обработка не позволяет влаге проникать в ткань, обеспечивая надежную защиту от дождя и снега. Внутри — натуральный наполнитель из пуха с пером, который согреет и в холода, и в морозы.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/41b/1063_1598_2/m9md6ly28hqyqb466uq1l26j95l364md.JPG,"100% полиэстер,
наполнитель: 80% пух,
20% перо,
манишка: 100% вискоза (трикотаж),
подкладка: 100% полиамид,
подкладка карманов: 100% полиэстер",5A-111WT-2315-22,Коричневый,269990.0,Полуприлегающая,Водоотталкивающая обработка,до -30℃,,,
https://kanzler-style.ru/product/dzhemper-r270029/,Джемпер из хлопка и кашемира,10 990,,"Темно-синий джемпер KANZLER – инвестиция в качественную базу мужского гардероба. Классический крой с круглым воротом – универсальный выбор для сочетаний как со строгим костюмом, так и с расслабленными джинсами или чиносами. Материал – микс натуральных волокон: мягкий гипоаллергенный хлопок (95%) обеспечивает идеальный воздухообмен, а добавка кашемира (5%) дарит тактильный комфорт и тепло, не перегревая тело. Эластичная резинка на манжетах и по низу изделия служит сохранению формы и аккуратной посадке.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/98f/1063_1598_2/9y29eajesbgbmjjwl4cjul1p7ctunqqc.jpg,"95% хлопок,
5% кашемир",5A-612WT-0402-15,,270029.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/tolstovka-r269973/,Толстовка с капюшоном из ткани рип-стоп,19 990,,"Чёрная толстовка KANZLER на молнии с капюшоном — пример продуманного минимализма в спортивной эстетике. Лаконичный дизайн без лишних деталей подчеркивает чистоту форм и универсальность модели. Капюшон защищает голову от ветра. Скрытые широкие резинки в манжетах и по низу создают аккуратную посадку. Модель выполнена из современного технологичного материала повышенной прочности - рип-стоп (85% нейлон, 15% спандекс), который не сковывает движений и устойчив к износу, разрывам и влаге. Подкладка из мягкой ткани с добавлением воздухопроницаемого гипоаллергенного хлопка (35%) обеспечивает комфорт при носке.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/1c8/1063_1598_2/yvynw1gl2b5l6s3hchfam6dhc65ufpfj.JPG,"85% нейлон,
15% спандекс,
подкладка: 65% полиэстер,
35% хлопок",5A-348WT-2325-07,Черный,269973.0,Полуприлегающая,Рип-стоп (материал повышенной прочности),,,,
https://kanzler-style.ru/product/dzhemper-r270026/,Джемпер из хлопка и кашемира,10 990,,"Джемпер KANZLER охристо-коричневого оттенка из хлопка с кашемиром — тёплая и сдержанно выразительная вещь в повседневном гардеробе. Глубокий природный оттенок гармонично сочетается с джинсами и неформальными брюками. Широкие трикотажные резинки на манжетах и по низу аккуратно фиксируют края. Слегка фактурный трикотаж из легкого гипоаллергенного хлопка (95%) с добавлением мягкого нежного кашемира (5%) дарит комфорт, поддерживает циркуляцию воздуха и сохраняет естественное тепло тела.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/625/1063_1598_2/3vdfwnrklj4rwsmy6383wr1oncfhoqs2.JPG,"95% хлопок,
5% кашемир",5A-612WT-0401-27,,270026.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/dzhemper-r270028/,Джемпер из хлопка и кашемира,10 990,,"Джемпер KANZLER серо-зеленого цвета — лаконичная модель с выразительным акцентом. Полоски, проходящие по всей длине рукавов, добавляют динамики и фактурного контраста. Модель легко впишется в повседневный или деловой casual. Широкие трикотажные резинки на манжетах и по низу формируют аккуратный силуэт и обеспечивают аккуратную посадку. Приятная к телу натуральная ткань на основе легкого гипоаллергенного хлопка (95%) с добавлением нежнейшего кашемира (5%) сочетает воздухопроницаемость и деликатную мягкость.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/caa/1063_1598_2/f2ju0d920o6w0xyf2fug4p04ymaah8o7.JPG,"95% хлопок,
5% кашемир",5A-612WT-0402-43,,270028.0,Полуприлегающая,Кашемир в составе,,,,
https://kanzler-style.ru/product/tolstovka-r269975/,Толстовка с капюшоном утепленная,18 990,,"Чёрная толстовка KANZLER на молнии с капюшоном со стеганой утепленной подкладкой — актуальная интерпретация street style в функциональном исполнении. Идеальна для повседневного использования — от прогулок и поездок до неформальных встреч. Дизайн сочетает практичность и выразительность, делая ставку на контраст фактур — плотного хлопкового трикотажа с полиэстером и прочной гладкой технологичной ткани из нейлона с добавлением спандекса. Внутри — утеплитель из 100% полиэстера. Благодаря тёплому слою эта модель фактически выполняет функции лёгкой куртки и отлично подойдёт для холодных дней в межсезонье.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/ec0/1063_1598_2/eatb233x56d2vac3ds069m1pxmwhz2mw.JPG,"ткань 1: 90% нейлон,
10% спандекс,
ткань 2: 50% хлопок,
50% полиэстер,
наполнитель: 100% полиэстер,
подкладка: 100% полиамид,
подкладка карманов: 100%полиэстер",5A-348WT-2327-07,Черный,269975.0,Полуприлегающая,Утепление,,,,
https://kanzler-style.ru/product/pidzhak-r270005/,Пиджак однобортный,22 990,27 990,"Офисный однобортный пиджак KANZLER сдержанного серо-синего оттенка, прилегающего кроя без подкладки — непринужденный вариант для повседневного делового стиля. Универсальная практичная модель подходит для любого сезона. Крой slim fit подчеркивает контраст между линиями плеч и талии, создавая выразительный силуэт. Накладные карманы придают образу современный городской вид. Облегченная конструкция обеспечивает комфорт и свободу движений. Практичная смесовая ткань в микроклетку (60% полиэстер, 36% район, 4% спандекс) устойчива к загрязнениям, хорошо пропускает воздух, держит форму и умеет адаптироваться к особенностям фигуры.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/917/1063_1598_2/9ynva8j4owets2zsuc4zm7clikvd8pij.JPG,"60% полиэстер,
36% район,
4% спандекс",5A-218TD-0906-15,Синий,270005.0,Прилегающая,,,Slim fit,,
https://kanzler-style.ru/product/kurtka-r269982/,Куртка с водоотталкивающей обработкой,39 990,,"Утепленная стеганая темно-серая куртка KANZLER с капюшоном с лаконичным и собранным силуэтом — идеальный вариант для холодного сезона. Модель отличается чистыми линиями, актуальной минималистичной эстетикой и универсальностью — её легко вписать как в повседневные, так и в более формальные образы. Тёплый капюшон, высокий воротник с уютной пушистой внутренней вставкой и планка с кнопками, прикрывающая застёжку-молнию, надёжно защищают от ветра, дождя и снега. Карманы на молнии обеспечивают удобство и безопасность хранения мелочей. Внешний материал, подкладка и утеплитель выполнены из 100% полиэстера — износостойкого и неприхотливого в уходе.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/6b6/1063_1598_2/2rloud19giwd06wckxix5qhydv7xaz2l.JPG,"100% полиэстер,
наполнитель: 100% полиэстер,
подкладка: 100% полиэстер",5A-121WT-2311-05,Серый,269982.0,Полуприлегающая,Водоотталкивающая обработка,до -10℃,,,
https://kanzler-style.ru/product/bryuki-r269966/,Брюки из хлопка,9 990,13 990,"Брюки KANZLER оттенка экрю выполнены из натурального хлопка. Универсальный оттенок гармонично сочетается со светлыми и контрастными рубашками, трикотажем, пиджаками, создавая как нарядные, так и деловые образы. Крой regular fit обеспечивает удобную посадку и естественные пропорции для любого типа фигуры. По бокам расположены практичные карманы, сзади — аккуратные карманы в рамке с застёжкой на пуговицу, придающие модели завершённый и строгий вид. Воздухопроницаемый гипоаллергенный хлопок с добавлением эластана (2%) делает ткань мягкой, приятной на ощупь и слегка эластичной для комфорта в движении.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/f4b/1063_1598_2/k1ldlnaei5gxl6nl6p5hbql8ypuve5a3.jpg,"97,
8% хлопок,
2,
2% эластан,
подкладка: 65% полиэстер,
35% хлопок",5A-508RL-2329-20,Бежевый,269966.0,,,,Regular fit,,
https://kanzler-style.ru/product/futbolka-r269999/,Футболка фактурной вязки,5 990,,"Футболка KANZLER с круглым вырезом выполнена из хлопкового трикотажа. Приятный шоколадный оттенок и деликатная вязаная фактура придают образу мягкость, благородство и уют. Эта футболка легко вписывается в расслабленные городские и спортивные образы, сочетаясь с джоггерами, джинсами и неформальными брюками. Свободный крой обеспечивает комфорт и не сковывает движений. Мягкий и эластичный трикотаж на основе воздухопроницаемого гипоаллергенного хлопка приятен к телу, хорошо дышит и сохраняет форму даже после многократных стирок.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/cc3/1063_1598_2/svgg86g9hlnhu5iywyuv9io5z76549ea.JPG,"65% хлопок,
32,
5% полиэстер,
2,
5% спандекс",5A-738RL-2312-23,Коричневый,269999.0,Свободная,,,Comfort fit,,
https://kanzler-style.ru/product/bryuki-r269968/,Брюки-чинос,13 990,,"Серые брюки-чинос KANZLER — базовый элемент гардероба для любого времени года. Нейтральный оттенок легко комбинируется с рубашками, футболками, джемперами и пиджаками, позволяя создавать как повседневные, так и неформальные деловые образы. Максимально удобный для любого типа фигуры крой regular fit обеспечивает комфорт, свободу движений и аккуратный внешний вид. Модель имеет боковые карманы и задние карманы в рамке с застёжкой на пуговицу, которые придают ей и завершённость, и сдержанную элегантность. Ткань, произведённая из гипоаллергенного дышащего хлопка и прочного полиэстера, отличается мягкостью на ощупь, устойчивостью к износу и способностью оставаться комфортной для тела в течение всего дня.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/764/1063_1598_2/3qcatej60tlmjheuuyhveu76omr6j53j.jpg,"56% хлопок,
40% полиэстер,
4% спандекс,
подкладка кармана: 100% хлопок",5A-508RL-2331-04,Серый,269968.0,,,,Regular fit,,
https://kanzler-style.ru/product/dzhemper-r270031/,Джемпер из шерсти,11 990,,"Коричневый джемпер KANZLER сочетает в себе элегантность и практичность. Глубокий теплый цвет подчеркивает статусность и отлично сочетается с различными стилями – от строгого делового до повседневного. Классический крой с круглым воротником сохраняет чистоту линий, а эластичная резинка на манжетах и по низу изделия обеспечивает аккуратную посадку. 100-процентная шерсть плотной вязки держит форму, создавая аккуратный силуэт без стеснения движений. Легкий натуральный материал обеспечивает терморегуляцию, воздухопроницаемость и тактильный комфорт в течение всего дня.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/b2c/1063_1598_2/0m74laui8zi5zlnd67d6yay64fywxb27.JPG,100% шерсть,5A-612WT-0403-23,,270031.0,Полуприлегающая,,,,,
https://kanzler-style.ru/product/vodolazka-r270036/,Водолазка из шерсти,11 990,,"Водолазка KANZLER из 100% шерсти — сочетание классики и приятного цветового акцента. Небесно-голубой оттенок легко впишется в гардероб, освежая строгие образы и придавая им индивидуальность. Трикотажные резинки на воротнике, рукавах и по низу создают аккуратный силуэт и защищают от холода. Лёгкий меланжевый эффект добавляет визуальной текстуры и делает водолазку еще более интересной вблизи. Натуральная шерсть дарит тепло, мягкость и комфорт, оставаясь воздухопроницаемой и приятной к телу даже при длительной носке.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/de9/1063_1598_2/u1g9huxyuo3weri4e11oxqkkv01pj96z.JPG,100% шерсть,5A-662WT-0405-12,,270036.0,Полуприлегающая,,,,,
https://kanzler-style.ru/product/futbolka-d-r-s-vorotom-polo-r270021/,Лонгслив поло из хлопка,6 990,,"Поло KANZLER с длинным рукавом глубокого коричнево-зелёного оттенка из 100-процентного хлопка — базовый элемент гардероба современного мужчины, для которого важны благородство и сдержанность в образе, воплощённые в высоком качестве, классическом крое и натуральном цвете. Универсальная модель органично смотрится в повседневных и спортивных образах. Небольшой логотип на груди, выполненный в тон, служит акцентом, добавляя индивидуальности. Трикотажные резинки на манжетах и по низу формируют аккуратный силуэт и гарантируют комфорт при движении. Мягкий гладкий трикотаж сделан из чистого гипоаллергенного хлопка, который приятен к телу, поддерживает оптимальный микроклимат и хорошо сохраняет форму.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/7bb/1063_1598_2/zue79aopm9uq4yygg2o8zuukaikolmnt.JPG,100% хлопок,5A-741WT-0601-31,,270021.0,Полуприлегающая,,,,,
https://kanzler-style.ru/product/bryuki-sportivnye-r269976/,Брюки спортивные утепленные,10 990,,"Спортивные брюки KANZLER с акцентом на комфорт и свободу движений — идеальный выбор для активных будней. Чтобы получился цельный и функциональный комплект для прогулок, поездок и отдыха, модель можно дополнить чёрной толстовкой KANZLER в уличном стиле. Основной материал — мягкая, дышащая и приятная к телу ткань (50% хлопок, 50% полиэстер). По бокам — широкие лампасы из гладкого материала (90% нейлон, 10% спандекс), которые придают образу динамику и современный характер. Нижняя часть брюк оформлена эластичной трикотажной резинкой — для аккуратной посадки и защиты от ветра.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/9db/1063_1598_2/v4e2j15jyashi2rbs3h1jgux1ct95c1m.JPG,"ткань верха 1: 50% хлопок,
50% полиэстер,
ткань верха 2: 90% нейлон,
10% спандекс,
подкладка кармана: 100% хлопок",5A-368WT-2328-07,Черный,269976.0,Полуприлегающая,Утепление,,,,
https://kanzler-style.ru/product/dzhemper-r269971/,Джемпер из шерсти,12 990,,"Фактурный бежевый свитер KANZLER из шерсти — вещь с настроением и характером. Мягкий, тёплый, с выразительной текстурой, он отсылает к эстетике героев черно-белых фильмов Микеланджело Антониони — глубоких, харизматичных и погружённых в себя. Идеален для тех, кто ценит вневременной стиль и выбирает одежду как способ выразить свой внутренний мир. Лаконичный силуэт подчёркивает естественность образа, а трикотажные резинки на манжетах и по нижнему краю обеспечивают комфортную посадку. Вязаный трикотаж сделан из чистой шерсти. Натуральные гипоаллергенные волокна согревают тело и обеспечивают циркуляцию воздуха.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/524/1063_1598_2/9oo7u68l4piy7py08wgm13t3mtaqoynh.JPG,100% шерсть,5A-618WT-2323-25,Коричневый,269971.0,Полуприлегающая,,,,,
https://kanzler-style.ru/product/futbolka-s-vorotom-polo-r269251/,Поло Limited edition изо льна,3 990,10 990,"Для создания поло свободного кроя из эксклюзивной коллекции Limited edition дизайнеры KANZLER выбрали благородный и долговечный 100-процентный лен. Легкая натуральная ткань обеспечивает воздухообмен и идеальную терморегуляцию – материал охлаждает кожу в жаркий день и сохраняет тепло в прохладную погоду. Крой Comfort fit дарит ощущение свободы и легкости, придавая вашему образу непринужденность. Нейтральный и всегда актуальный цвет хаки позволяет легко сочетать поло с разными элементами гардероба, будь то брюки-чинос, джинсы или шорты-бермуды.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/ab0/1063_1598_2/6lvx1zjlt0uu1hqur54kenpodfe9twei.JPG,100% лен,5S-706RL-0622-34,Хаки,269251.0,Свободная,Лен в составе,,Comfort fit,,
